id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01KC79PBKD8BVGBS59D0XQ7GWR,01KC792PA4EJ6B9N1NVAP206ZD,2025-12-11T18:10:09.645442457Z,true,2025-12-11T18:14:32.25054674Z,01KC792PAG0VBJYH8A5GGYPASS,2025-12-11T18:10:09.645442457Z,6,2025-12-11T18:10:09.645442457Z,Round 6,2025-12-11T18:10:09.645442457Z,2,2025-12-11T18:10:10.026054684Z,true,2025-12-11T18:13:43.871871234Z
01KC79PXN5QBY5BB6MTB0QXBJH,01KC792Q2KDA3A5X63Y7FG3Z7J,2025-12-11T18:10:28.1338176Z,false,2025-12-11T18:10:28.1338176Z,01KC792Q2YZQWMD1AZ7DV21XYT,2025-12-11T18:10:28.1338176Z,3,2025-12-11T18:10:28.1338176Z,Round 3,2025-12-11T18:10:28.1338176Z,2,2025-12-11T18:10:28.403031621Z,false,2025-12-11T18:10:28.1338176Z
01KC7AE81KDZTYMB3BY5AYCJBG,01KC79VJKE866YDMKWKSSCRSG8,2025-12-11T18:23:12.435776482Z,true,2025-12-11T18:27:30.246279727Z,01KC79VK0HYCMYG94EPY3TV8PH,2025-12-11T18:23:12.435776482Z,3,2025-12-11T18:23:12.435776482Z,Round 3,2025-12-11T18:23:12.435776482Z,2,2025-12-11T18:23:13.209614667Z,true,2025-12-11T18:26:49.794727571Z
01KC79HQB9NBCY65635FEJPVVJ,01KC792S5XKA02FKX43NFPRQY2,2025-12-11T18:07:37.833132033Z,true,2025-12-11T18:08:40.687782278Z,01KC792S662BJ5HPY24M0VV8VJ,2025-12-11T18:07:37.833132033Z,3,2025-12-11T18:07:37.833132033Z,Round 3,2025-12-11T18:07:37.833132033Z,2,2025-12-11T18:07:37.926839395Z,true,2025-12-11T18:08:33.225174721Z
01KC79RQCYQB2FP9K5VK557YED,01KC792QR6XXN61ZXWP8M9MPK8,2025-12-11T18:11:27.262865538Z,true,2025-12-11T18:13:27.372284626Z,01KC792QRJCW2RMKD50WKTBMJB,2025-12-11T18:11:27.262865538Z,5,2025-12-11T18:11:27.262865538Z,Round 5,2025-12-11T18:11:27.262865538Z,2,2025-12-11T18:11:27.666463812Z,true,2025-12-11T18:13:14.602266132Z
01KC7A2DRK69FAK357THY80EEG,01KC79VHVA3W05MJ5T7R51WJGB,2025-12-11T18:16:45.076015085Z,true,2025-12-11T18:17:43.453565233Z,01KC79VJ1C3ZDY5HF0N9GH13VS,2025-12-11T18:16:45.076015085Z,0,2025-12-11T18:16:45.076015085Z,Round 0,2025-12-11T18:16:45.076015085Z,2,2025-12-11T18:16:45.541400014Z,true,2025-12-11T18:16:48.453363425Z
01KC79C6FQ8Y8MZ151BFCBMHS9,01KC792RSWBXR1CBEJH052NEY8,2025-12-11T18:04:36.727920753Z,true,2025-12-11T18:05:51.19299295Z,01KC792RTASY0JSKRRE5K8E1F9,2025-12-11T18:04:36.727920753Z,7,2025-12-11T18:04:36.727920753Z,Round 7,2025-12-11T18:04:36.727920753Z,2,2025-12-11T18:04:36.899776648Z,true,2025-12-11T18:05:45.599957075Z
01KC79GJXASENV87J0E0SKKPSZ,01KC792RDGGK8CDH8Q95GZY5QB,2025-12-11T18:07:00.522630031Z,true,2025-12-11T18:08:25.846424603Z,01KC792RDTTPADJ08M6VFTYHNX,2025-12-11T18:07:00.522630031Z,5,2025-12-11T18:07:00.522630031Z,Round 5,2025-12-11T18:07:00.522630031Z,2,2025-12-11T18:07:00.714582815Z,true,2025-12-11T18:08:17.622447092Z
01KC79JWSN30Q2QY38VM2TRTAM,01KC792QXFDTTSEYSKJSE46MFT,2025-12-11T18:08:16.181766533Z,true,2025-12-11T18:10:46.434254535Z,01KC792QXT26YC6BEFZ6Z9RW21,2025-12-11T18:08:16.181766533Z,4,2025-12-11T18:08:16.181766533Z,Round 4,2025-12-11T18:08:16.181766533Z,2,2025-12-11T18:08:16.316560816Z,true,2025-12-11T18:10:38.958058391Z
01KC79M3KSS1VY0RCXZ43Q718E,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:08:55.929543859Z,true,2025-12-11T18:10:31.430989096Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:08:55.929543859Z,5,2025-12-11T18:08:55.929543859Z,Round 5,2025-12-11T18:08:55.929543859Z,2,2025-12-11T18:08:56.108849872Z,true,2025-12-11T18:10:15.723550803Z
01KC79NG5SBAKXR6GAB83TNP5E,01KC792NZQW5MQZPSHSTMQ5DHE,2025-12-11T18:09:41.561734473Z,true,2025-12-11T18:12:25.377365387Z,01KC792P02FDQSKTX7R48P6G43,2025-12-11T18:09:41.561734473Z,8,2025-12-11T18:09:41.561734473Z,Round 8,2025-12-11T18:09:41.561734473Z,2,2025-12-11T18:09:41.928219204Z,true,2025-12-11T18:12:15.253702594Z
01KC79M3MQ5YKAXVVY0EJRPESD,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:08:55.959975314Z,true,2025-12-11T18:11:25.57554444Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:08:55.959975314Z,12,2025-12-11T18:08:55.959975314Z,Round 12,2025-12-11T18:08:55.959975314Z,2,2025-12-11T18:08:56.258452404Z,true,2025-12-11T18:11:18.631402824Z
01KC79N3DRQ4W34FSXCTJRZ2A2,01KC792NT3GNWPDN4K2DAPSNHC,2025-12-11T18:09:28.504348114Z,true,2025-12-11T18:10:38.470865533Z,01KC792NTEQ8JKXK344BFAF58E,2025-12-11T18:09:28.504348114Z,2,2025-12-11T18:09:28.504348114Z,Round 2,2025-12-11T18:09:28.504348114Z,2,2025-12-11T18:09:28.670958862Z,true,2025-12-11T18:10:31.632766228Z
01KC79Z2DBDHJAV046V5DDKPD9,01KC79Q7J7QADCZGK8XSKJE216,2025-12-11T18:14:55.147231436Z,false,2025-12-11T18:14:55.147231436Z,01KC79Q7KZQDNHF5M1TY59AJCV,2025-12-11T18:14:55.147231436Z,2,2025-12-11T18:14:55.147231436Z,Round 2,2025-12-11T18:14:55.147231436Z,2,2025-12-11T18:14:55.720876043Z,false,2025-12-11T18:14:55.147231436Z
01KC7A0X7Q2EATJY4T22GC8NCM,01KC79VHM39RKDQ5AVAA0Z0XN2,2025-12-11T18:15:55.383702959Z,true,2025-12-11T18:17:44.380037404Z,01KC79VHQXS5144TA5BP0D53S4,2025-12-11T18:15:55.383702959Z,1,2025-12-11T18:15:55.383702959Z,Round 1,2025-12-11T18:15:55.383702959Z,2,2025-12-11T18:15:55.875589125Z,true,2025-12-11T18:16:53.40814233Z
01KC7A7H6H0MGRH5G3CAM1BE0C,01KC79VJ7VQR2HR116V55XY14K,2025-12-11T18:19:32.433842666Z,true,2025-12-11T18:20:54.813319024Z,01KC79VJDQXC2W66T6DBS0M1ZZ,2025-12-11T18:19:32.433842666Z,1,2025-12-11T18:19:32.433842666Z,Round 1,2025-12-11T18:19:32.433842666Z,2,2025-12-11T18:19:33.038059969Z,true,2025-12-11T18:20:20.470683306Z
01KC79MA96159HPBS52VZPSKAH,01KC792NB401Z43FH75BN7VEQG,2025-12-11T18:09:02.758426114Z,true,2025-12-11T18:14:05.283075278Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:09:02.758426114Z,9,2025-12-11T18:09:02.758426114Z,Round 9,2025-12-11T18:09:02.758426114Z,2,2025-12-11T18:09:03.018237127Z,true,2025-12-11T18:13:02.780510856Z
01KC79PTB58YNTBKK1PPR2MBCY,01KC792PXGTWWGJ3W8WN91YRG2,2025-12-11T18:10:24.741484279Z,true,2025-12-11T18:13:53.384933981Z,01KC792PXTR0N6KYBS1YKZHZ15,2025-12-11T18:10:24.741484279Z,6,2025-12-11T18:10:24.741484279Z,Round 6,2025-12-11T18:10:24.741484279Z,2,2025-12-11T18:10:25.09657685Z,true,2025-12-11T18:13:22.784785884Z
01KC79RHHB0NCF5SVBD079MKHN,01KC792QK3NQ9YQBMVC4J2ZJYJ,2025-12-11T18:11:21.259238594Z,true,2025-12-11T18:15:54.649270789Z,01KC792QKEWXFRRJ193215MS3Y,2025-12-11T18:11:21.259238594Z,7,2025-12-11T18:11:21.259238594Z,Round 7,2025-12-11T18:11:21.259238594Z,2,2025-12-11T18:11:21.769259796Z,true,2025-12-11T18:15:39.838426271Z
01KC79C6FJQBR5A46N5XEBGN7Z,01KC792RSWBXR1CBEJH052NEY8,2025-12-11T18:04:36.722165979Z,true,2025-12-11T18:04:54.954114019Z,01KC792RTASY0JSKRRE5K8E1F9,2025-12-11T18:04:36.722165979Z,0,2025-12-11T18:04:36.722165979Z,Round 0,2025-12-11T18:04:36.722165979Z,2,2025-12-11T18:04:36.773387679Z,true,2025-12-11T18:04:37.226562789Z
01KC79N3EAPVWAJ4VJCCX751YD,01KC792NT3GNWPDN4K2DAPSNHC,2025-12-11T18:09:28.522710465Z,true,2025-12-11T18:10:52.826119677Z,01KC792NTEQ8JKXK344BFAF58E,2025-12-11T18:09:28.522710465Z,4,2025-12-11T18:09:28.522710465Z,Round 4,2025-12-11T18:09:28.522710465Z,2,2025-12-11T18:09:28.752854535Z,true,2025-12-11T18:10:46.250183699Z
01KC79ZGDBQ91R7F7QAQ8YYR3R,01KC79VH8D3XDVE6Y37QAVSJQX,2025-12-11T18:15:09.483579306Z,true,2025-12-11T18:22:11.793475783Z,01KC79VHBZ10QQXP0BWPHPEQ88,2025-12-11T18:15:09.483579306Z,12,2025-12-11T18:15:09.483579306Z,Round 12,2025-12-11T18:15:09.483579306Z,2,2025-12-11T18:15:10.696799247Z,true,2025-12-11T18:21:57.557525277Z
01KC7BNFQPKAJE8WW65903DP71,01KC79X2YHB00QNBFZQY5QH2DZ,2025-12-11T18:44:38.262036152Z,true,2025-12-11T18:51:06.892844223Z,01KC79X3KPYBRKKGVN4JT64MTF,2025-12-11T18:44:38.262036152Z,8,2025-12-11T18:44:38.262036152Z,Round 8,2025-12-11T18:44:38.262036152Z,2,2025-12-11T18:44:39.783596776Z,true,2025-12-11T18:50:39.713221775Z
01KC7A4ZA0V89NH556KBRNR6XQ,01KC79VJ1XZ02D6PCVP5WH7QJ5,2025-12-11T18:18:08.57669772Z,true,2025-12-11T18:26:55.46390005Z,01KC79VJ6S95MS6XD8D1HAJ57N,2025-12-11T18:18:08.57669772Z,12,2025-12-11T18:18:08.57669772Z,Round 12,2025-12-11T18:18:08.57669772Z,2,2025-12-11T18:18:10.190980539Z,true,2025-12-11T18:25:24.948567378Z
01KC79JWSEHH2N9XHXBDJ7H87F,01KC792QXFDTTSEYSKJSE46MFT,2025-12-11T18:08:16.174884474Z,true,2025-12-11T18:11:13.527667356Z,01KC792QXT26YC6BEFZ6Z9RW21,2025-12-11T18:08:16.174884474Z,7,2025-12-11T18:08:16.174884474Z,Round 7,2025-12-11T18:08:16.174884474Z,2,2025-12-11T18:08:16.386498906Z,true,2025-12-11T18:11:01.911567673Z
01KC79JWT5BP0444QD3ZB2RCA8,01KC792QXFDTTSEYSKJSE46MFT,2025-12-11T18:08:16.197100559Z,true,2025-12-11T18:11:47.813705175Z,01KC792QXT26YC6BEFZ6Z9RW21,2025-12-11T18:08:16.197100559Z,11,2025-12-11T18:08:16.197100559Z,Round 11,2025-12-11T18:08:16.197100559Z,2,2025-12-11T18:08:16.465669412Z,true,2025-12-11T18:11:41.688776907Z
01KC79MSA0M7B7XTA1NK79AW7Y,01KC792NHQWGSTE39SGFFP76GE,2025-12-11T18:09:18.144990534Z,true,2025-12-11T18:13:40.93357815Z,01KC792NJ42D4D8E76QXEYJGPD,2025-12-11T18:09:18.144990534Z,11,2025-12-11T18:09:18.144990534Z,Round 11,2025-12-11T18:09:18.144990534Z,2,2025-12-11T18:09:18.487886326Z,true,2025-12-11T18:13:08.818826224Z
01KC79PXHCN07DVFBPYH80RC0E,01KC792Q2KDA3A5X63Y7FG3Z7J,2025-12-11T18:10:28.012352422Z,true,2025-12-11T18:12:43.852102711Z,01KC792Q2YZQWMD1AZ7DV21XYT,2025-12-11T18:10:28.012352422Z,2,2025-12-11T18:10:28.012352422Z,Round 2,2025-12-11T18:10:28.012352422Z,2,2025-12-11T18:10:28.361352677Z,true,2025-12-11T18:11:12.719116302Z
01KC79S050HE4CJVD9CEH8X4KN,01KC792R3GAQ93Y2KWRDZ6PHKT,2025-12-11T18:11:36.224335537Z,true,2025-12-11T18:16:27.661731592Z,01KC792R3VN56ANE0EJ3WM1V55,2025-12-11T18:11:36.224335537Z,12,2025-12-11T18:11:36.224335537Z,Round 12,2025-12-11T18:11:36.224335537Z,2,2025-12-11T18:11:37.229360419Z,true,2025-12-11T18:15:35.903427154Z
01KC79HQB6RBTBZR4Z3Z2NYFBE,01KC792S5XKA02FKX43NFPRQY2,2025-12-11T18:07:37.830499534Z,true,2025-12-11T18:09:04.50037111Z,01KC792S662BJ5HPY24M0VV8VJ,2025-12-11T18:07:37.830499534Z,5,2025-12-11T18:07:37.830499534Z,Round 5,2025-12-11T18:07:37.830499534Z,2,2025-12-11T18:07:37.961034296Z,true,2025-12-11T18:08:54.32536143Z
01KC79PQA7BTNB68PPEXPEJ4ZQ,01KC792PMN6AE3E5M91Z7BDJS6,2025-12-11T18:10:21.639866624Z,true,2025-12-11T18:11:48.566372825Z,01KC792PN2B9Z90QKN7KTG1F5T,2025-12-11T18:10:21.639866624Z,2,2025-12-11T18:10:21.639866624Z,Round 2,2025-12-11T18:10:21.639866624Z,2,2025-12-11T18:10:21.951335509Z,true,2025-12-11T18:11:26.449140345Z
01KC79PXMK853T2RRCZTD33JCS,01KC792Q2KDA3A5X63Y7FG3Z7J,2025-12-11T18:10:28.115111786Z,false,2025-12-11T18:10:28.115111786Z,01KC792Q2YZQWMD1AZ7DV21XYT,2025-12-11T18:10:28.115111786Z,5,2025-12-11T18:10:28.115111786Z,Round 5,2025-12-11T18:10:28.115111786Z,2,2025-12-11T18:10:28.481729776Z,false,2025-12-11T18:10:28.115111786Z
01KC79C6FQ8Y8MZ151AYVWQ03Z,01KC792RSWBXR1CBEJH052NEY8,2025-12-11T18:04:36.727127067Z,true,2025-12-11T18:05:45.573758485Z,01KC792RTASY0JSKRRE5K8E1F9,2025-12-11T18:04:36.727127067Z,6,2025-12-11T18:04:36.727127067Z,Round 6,2025-12-11T18:04:36.727127067Z,2,2025-12-11T18:04:36.887258564Z,true,2025-12-11T18:05:37.806416383Z
01KC79JWSCN7DPSC0X0DHN9484,01KC792QXFDTTSEYSKJSE46MFT,2025-12-11T18:08:16.172366417Z,true,2025-12-11T18:11:19.466718082Z,01KC792QXT26YC6BEFZ6Z9RW21,2025-12-11T18:08:16.172366417Z,8,2025-12-11T18:08:16.172366417Z,Round 8,2025-12-11T18:08:16.172366417Z,2,2025-12-11T18:08:16.405726965Z,true,2025-12-11T18:11:13.820301565Z
01KC7APNHWSHM0P9STXTDNN2DM,01KC79VJXXPSPD2VWHGZ052C31,2025-12-11T18:27:48.412813942Z,false,2025-12-11T18:27:48.412813942Z,01KC79VK797V9N954PGYD7K2K1,2025-12-11T18:27:48.412813942Z,12,2025-12-11T18:27:48.412813942Z,Round 12,2025-12-11T18:27:48.412813942Z,2,2025-12-11T18:27:50.578964877Z,false,2025-12-11T18:27:48.412813942Z
01KC79MSB37QXJY1KTDERN6DT0,01KC792NHQWGSTE39SGFFP76GE,2025-12-11T18:09:18.179673973Z,true,2025-12-11T18:10:53.37675256Z,01KC792NJ42D4D8E76QXEYJGPD,2025-12-11T18:09:18.179673973Z,3,2025-12-11T18:09:18.179673973Z,Round 3,2025-12-11T18:09:18.179673973Z,2,2025-12-11T18:09:18.271603255Z,true,2025-12-11T18:10:32.391082594Z
01KC79NZ12A352FFYYXXZCSNT3,01KC792P4XAE965E30E0MR6EDR,2025-12-11T18:09:56.7710351Z,true,2025-12-11T18:12:24.694287435Z,01KC792P58W4CSJFC6SH7MP77N,2025-12-11T18:09:56.7710351Z,6,2025-12-11T18:09:56.7710351Z,Round 6,2025-12-11T18:09:56.7710351Z,2,2025-12-11T18:09:57.055021278Z,true,2025-12-11T18:12:17.678905646Z
01KC7AE87WJ3CDHNM7REG0R95J,01KC79VJKE866YDMKWKSSCRSG8,2025-12-11T18:23:12.636630885Z,true,2025-12-11T18:30:55.426625728Z,01KC79VK0HYCMYG94EPY3TV8PH,2025-12-11T18:23:12.636630885Z,9,2025-12-11T18:23:12.636630885Z,Round 9,2025-12-11T18:23:12.636630885Z,2,2025-12-11T18:23:13.924191607Z,true,2025-12-11T18:30:21.333127451Z
01KC7A0XBDXARBCP1VNDCRDTY9,01KC79VHM39RKDQ5AVAA0Z0XN2,2025-12-11T18:15:55.501265914Z,false,2025-12-11T18:15:55.501265914Z,01KC79VHQXS5144TA5BP0D53S4,2025-12-11T18:15:55.501265914Z,6,2025-12-11T18:15:55.501265914Z,Round 6,2025-12-11T18:15:55.501265914Z,2,2025-12-11T18:15:56.351431207Z,false,2025-12-11T18:15:55.501265914Z
01KC79K4VTRP7KS2NXJ1YSXA9T,01KC792Q82X2T1YA3GQS9WQQTM,2025-12-11T18:08:24.442991864Z,true,2025-12-11T18:11:12.05805047Z,01KC792Q8CHHGA8FER6C9SCFBH,2025-12-11T18:08:24.442991864Z,8,2025-12-11T18:08:24.442991864Z,Round 8,2025-12-11T18:08:24.442991864Z,2,2025-12-11T18:08:24.690267263Z,true,2025-12-11T18:10:56.87468305Z
01KC79N3ENE9Y52MPZ85KNAG66,01KC792NT3GNWPDN4K2DAPSNHC,2025-12-11T18:09:28.533991874Z,true,2025-12-11T18:11:06.367193299Z,01KC792NTEQ8JKXK344BFAF58E,2025-12-11T18:09:28.533991874Z,6,2025-12-11T18:09:28.533991874Z,Round 6,2025-12-11T18:09:28.533991874Z,2,2025-12-11T18:09:28.809805399Z,true,2025-12-11T18:10:58.465200791Z
01KC79PT9NYYNAS5J993P9B73B,01KC792PXGTWWGJ3W8WN91YRG2,2025-12-11T18:10:24.693790795Z,true,2025-12-11T18:17:27.497787223Z,01KC792PXTR0N6KYBS1YKZHZ15,2025-12-11T18:10:24.693790795Z,11,2025-12-11T18:10:24.693790795Z,Round 11,2025-12-11T18:10:24.693790795Z,2,2025-12-11T18:10:25.344392152Z,true,2025-12-11T18:17:08.962040831Z
01KC7A2DTC7AVQCA7JE4KYH9RP,01KC79VHVA3W05MJ5T7R51WJGB,2025-12-11T18:16:45.132407996Z,true,2025-12-11T18:18:26.213853027Z,01KC79VJ1C3ZDY5HF0N9GH13VS,2025-12-11T18:16:45.132407996Z,1,2025-12-11T18:16:45.132407996Z,Round 1,2025-12-11T18:16:45.132407996Z,2,2025-12-11T18:16:45.629761692Z,true,2025-12-11T18:17:43.572944824Z
01KC7AQ2N0CN7ZWJ05M8YE28YG,01KC79VK7TM02CNZ35QA1DJMGE,2025-12-11T18:28:01.824754937Z,false,2025-12-11T18:28:01.824754937Z,01KC79VKMCBGAZ7NXS8D0WYXB0,2025-12-11T18:28:01.824754937Z,7,2025-12-11T18:28:01.824754937Z,Round 7,2025-12-11T18:28:01.824754937Z,2,2025-12-11T18:28:02.971417621Z,false,2025-12-11T18:28:01.824754937Z
01KC7AADX29WNWDT6GE88NVC9H,01KC79VJE7CNPF3WFGNWFS1AX9,2025-12-11T18:21:07.363023269Z,true,2025-12-11T18:33:47.130006227Z,01KC79VJRN83Z6TJ4WRC66DE0Y,2025-12-11T18:21:07.363023269Z,10,2025-12-11T18:21:07.363023269Z,Round 10,2025-12-11T18:21:07.363023269Z,2,2025-12-11T18:21:08.802539996Z,true,2025-12-11T18:32:22.059233357Z
01KC79KPPXK7S2VP9315MTTG3S,01KC792PRTZHWRJ2KMDQQMG00W,2025-12-11T18:08:42.717709213Z,true,2025-12-11T18:13:05.725419539Z,01KC792PS59W7MMQWZYWR4N84V,2025-12-11T18:08:42.717709213Z,12,2025-12-11T18:08:42.717709213Z,Round 12,2025-12-11T18:08:42.717709213Z,2,2025-12-11T18:08:43.085627726Z,true,2025-12-11T18:12:59.224130909Z
01KC79M3M95S7YA06EB9A3Q6PP,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:08:55.945678961Z,true,2025-12-11T18:10:56.570437125Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:08:55.945678961Z,8,2025-12-11T18:08:55.945678961Z,Round 8,2025-12-11T18:08:55.945678961Z,2,2025-12-11T18:08:56.170853307Z,true,2025-12-11T18:10:49.985012039Z
01KC79MA7DX2K5HGPVEW7BZ9EJ,01KC792NB401Z43FH75BN7VEQG,2025-12-11T18:09:02.701489924Z,true,2025-12-11T18:10:45.530070703Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:09:02.701489924Z,2,2025-12-11T18:09:02.701489924Z,Round 2,2025-12-11T18:09:02.701489924Z,2,2025-12-11T18:09:02.854284931Z,true,2025-12-11T18:10:12.385256127Z
01KC79WY4YK5CQG919EVP3PSQK,01KC79Q9731QPJ5QS5ZM23RYR5,2025-12-11T18:13:45.246997037Z,true,2025-12-11T18:15:53.656313233Z,01KC79Q99654F9ET04XN20XZEB,2025-12-11T18:13:45.246997037Z,2,2025-12-11T18:13:45.246997037Z,Round 2,2025-12-11T18:13:45.246997037Z,2,2025-12-11T18:13:45.754906334Z,true,2025-12-11T18:15:35.490090241Z
01KC7A2DYZ8PV3TT03Q67109KF,01KC79VHVA3W05MJ5T7R51WJGB,2025-12-11T18:16:45.279075351Z,false,2025-12-11T18:16:45.279075351Z,01KC79VJ1C3ZDY5HF0N9GH13VS,2025-12-11T18:16:45.279075351Z,12,2025-12-11T18:16:45.279075351Z,Round 12,2025-12-11T18:16:45.279075351Z,2,2025-12-11T18:16:46.67735705Z,false,2025-12-11T18:16:45.279075351Z
01KC7A007G0SZG2A9F0JK2GFCJ,01KC79VHE8PE9MZRMG71GAT5MW,2025-12-11T18:15:25.680484073Z,true,2025-12-11T18:16:33.899122797Z,01KC79VHNW7FWHSXXSWMJ4BAAT,2025-12-11T18:15:25.680484073Z,1,2025-12-11T18:15:25.680484073Z,Round 1,2025-12-11T18:15:25.680484073Z,2,2025-12-11T18:15:26.178094731Z,true,2025-12-11T18:16:04.475049268Z
01KC7AADN0ZRJAR91EQK926T00,01KC79VJE7CNPF3WFGNWFS1AX9,2025-12-11T18:21:07.104228153Z,true,2025-12-11T18:25:00.92450617Z,01KC79VJRN83Z6TJ4WRC66DE0Y,2025-12-11T18:21:07.104228153Z,2,2025-12-11T18:21:07.104228153Z,Round 2,2025-12-11T18:21:07.104228153Z,2,2025-12-11T18:21:07.852301206Z,true,2025-12-11T18:23:51.443694621Z
01KC79HBESA0080A62ZGFN9CQT,01KC792RZXSW2VJJ9MYY3HWKT7,2025-12-11T18:07:25.657564907Z,true,2025-12-11T18:10:00.266518316Z,01KC792S06J6QXCJ8HVDY29CGM,2025-12-11T18:07:25.657564907Z,7,2025-12-11T18:07:25.657564907Z,Round 7,2025-12-11T18:07:25.657564907Z,2,2025-12-11T18:07:25.826967416Z,true,2025-12-11T18:09:47.135070388Z
01KC79MA86QKAP41FW7M0TE0AR,01KC792NB401Z43FH75BN7VEQG,2025-12-11T18:09:02.726831734Z,true,2025-12-11T18:11:12.277316224Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:09:02.726831734Z,3,2025-12-11T18:09:02.726831734Z,Round 3,2025-12-11T18:09:02.726831734Z,2,2025-12-11T18:09:02.878603805Z,true,2025-12-11T18:10:45.561124965Z
01KC79MA8V0PQ27BHGG57GTE13,01KC792NB401Z43FH75BN7VEQG,2025-12-11T18:09:02.74705431Z,true,2025-12-11T18:13:02.72884553Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:09:02.74705431Z,8,2025-12-11T18:09:02.74705431Z,Round 8,2025-12-11T18:09:02.74705431Z,2,2025-12-11T18:09:02.994772549Z,true,2025-12-11T18:12:40.783736905Z
01KC79N3EF071BZ22EPF4Y6PD6,01KC792NT3GNWPDN4K2DAPSNHC,2025-12-11T18:09:28.527743025Z,true,2025-12-11T18:10:58.41109726Z,01KC792NTEQ8JKXK344BFAF58E,2025-12-11T18:09:28.527743025Z,5,2025-12-11T18:09:28.527743025Z,Round 5,2025-12-11T18:09:28.527743025Z,2,2025-12-11T18:09:28.78106765Z,true,2025-12-11T18:10:52.85612953Z
01KC79X6QKCWD1XW09ZXT3070Q,01KC79Q50SQ8H9GXYFGG5PGKA0,2025-12-11T18:13:54.03759264Z,true,2025-12-11T18:15:01.772591592Z,01KC79Q51TSE0QP3RTFEE09C80,2025-12-11T18:13:54.03759264Z,1,2025-12-11T18:13:54.03759264Z,Round 1,2025-12-11T18:13:54.03759264Z,2,2025-12-11T18:13:54.431355918Z,true,2025-12-11T18:14:29.305194924Z
01KC79GMK3NWQE0MRW3QEJSP34,01KC792RKV2EEPDB2VKNCS5H0N,2025-12-11T18:07:02.243376064Z,false,2025-12-11T18:07:02.243376064Z,01KC792RM5H8250G7S7JGPBJ2K,2025-12-11T18:07:02.243376064Z,9,2025-12-11T18:07:02.243376064Z,Round 9,2025-12-11T18:07:02.243376064Z,2,2025-12-11T18:07:02.505228256Z,false,2025-12-11T18:07:02.243376064Z
01KC79GMKHZ3XHJBGNP5PVQC65,01KC792RKV2EEPDB2VKNCS5H0N,2025-12-11T18:07:02.257481323Z,true,2025-12-11T18:08:26.124157126Z,01KC792RM5H8250G7S7JGPBJ2K,2025-12-11T18:07:02.257481323Z,2,2025-12-11T18:07:02.257481323Z,Round 2,2025-12-11T18:07:02.257481323Z,2,2025-12-11T18:07:02.320157643Z,true,2025-12-11T18:08:07.779135798Z
01KC79PBKZSE91GV08F2SMWVYV,01KC792PA4EJ6B9N1NVAP206ZD,2025-12-11T18:10:09.663414817Z,true,2025-12-11T18:14:48.96200653Z,01KC792PAG0VBJYH8A5GGYPASS,2025-12-11T18:10:09.663414817Z,8,2025-12-11T18:10:09.663414817Z,Round 8,2025-12-11T18:10:09.663414817Z,2,2025-12-11T18:10:10.092151934Z,true,2025-12-11T18:14:40.636971635Z
01KC7AADKZW9NJTFXZNAKB91S9,01KC79VJE7CNPF3WFGNWFS1AX9,2025-12-11T18:21:07.071623173Z,true,2025-12-11T18:23:51.336998465Z,01KC79VJRN83Z6TJ4WRC66DE0Y,2025-12-11T18:21:07.071623173Z,1,2025-12-11T18:21:07.071623173Z,Round 1,2025-12-11T18:21:07.071623173Z,2,2025-12-11T18:21:07.743448535Z,true,2025-12-11T18:23:06.035345274Z
01KC7BNFM7B9YN7Y17G3YQ78YR,01KC79X2YHB00QNBFZQY5QH2DZ,2025-12-11T18:44:38.151082664Z,true,2025-12-11T18:49:41.4480728Z,01KC79X3KPYBRKKGVN4JT64MTF,2025-12-11T18:44:38.151082664Z,5,2025-12-11T18:44:38.151082664Z,Round 5,2025-12-11T18:44:38.151082664Z,2,2025-12-11T18:44:39.213184478Z,true,2025-12-11T18:49:11.507753213Z
01KC79GJWNHT16XP9J2AQT1NGG,01KC792RDGGK8CDH8Q95GZY5QB,2025-12-11T18:07:00.501918293Z,true,2025-12-11T18:08:17.608233416Z,01KC792RDTTPADJ08M6VFTYHNX,2025-12-11T18:07:00.501918293Z,4,2025-12-11T18:07:00.501918293Z,Round 4,2025-12-11T18:07:00.501918293Z,2,2025-12-11T18:07:00.664116751Z,true,2025-12-11T18:08:08.833036645Z
